date,AT0000652011,AT0000743059,BE0003565737,BE0003735496,BE0003739530,BE0003797140,CZ0005112300,DK0010274414,FI0009000202,FI0009000681,FI0009003727,FI0009005961,FI0009005987,FI0009007132,FI0009007884,FI0009013296,FI0009013403,FI4000297767,FR0000045072,FR0000051732,FR0000073272,FR0000077919,FR0000120073,FR0000120222,FR0000120271,FR0000120321,FR0000120503,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120859,FR0000120966,FR0000121014,FR0000121121,FR0000121261,FR0000121485,FR0000121667,FR0000121964,FR0000121972,FR0000124141,FR0000125007,FR0000125338,FR0000125486,FR0000125585,FR0000130452,FR0000130577,FR0000130650,FR0000130809,FR0000131104,FR0000131906,FR0000133308,FR0010040865,FR0010208488,FR0010242511,FR0010411983,DE0005140008,DE0005190003,DE0005190003.1,DE0005552004,DE0005557508,DE0005773303,DE0005785604,DE0005785604.1,DE0005785802,DE0005810055,DE0006070006,DE0006231004,DE0006599905,DE0007037129,DE0007037129.1,DE0007100000,DE0007164600,DE0007236101,DE0007500001,DE0008232125,DE0008402215,DE0008404005,DE0008430026,IE0001827041,IE0004906560,IT0000062072,IT0000072618,IT0000072618.1,IT0003128367,IT0003132476,IT0003153415,IT0003487029,IT0003497168,IT0003497168.1,IT0003506190,IT0003856405,LU0156801721,NL0000009082,NL0000009165,NL0000009538,NL0000009827,NL0000235190,NL0000303709,NL0000360618,NL0000379121,NL0000395903,PTEDP0AM0009,PTJMT0AE0001,ES0113211835,ES0116870314,ES0173516115,ES0178430E18,SE0000103814,SE0000106270,SE0000107419,SE0000108227,SE0000108656,SE0000113250,SE0000115446,SE0000120669,SE0000148884,SE0000163594,SE0000171100,SE0000202624,SE0000242455,SE0000310336,SE0000667891,SE0000667925,SE0000695876,SE0000163594.1
2014-08-31,-0.212391673,-0.111292068,-0.023191046,0.038050847,0.066558084,-0.072530946,-0.014227642,0.003185316,-0.049574429,0.02643928,0.014689993,-0.097145823,-0.065672318,-0.060172893,-0.086241631,-0.056601581,0.007847004,-0.077238598,-0.066488321,-0.088072305,-0.098966246,-0.079805503,-0.07811935,-0.078569781,-0.115235948,-0.032377077,-0.080614365,-0.004716219,-0.030071645,-0.037944204,-0.017735303,-0.0899804,0.005961147,-0.107111366,-0.123027178,-0.096172163,-0.023878294,-0.089635447,-0.081701551,-0.114532049,-0.11115259,-0.152992498,0.005148617,-0.128065678,-0.099101035,-0.101444056,-0.151181863,0.01538256,-0.080139064,-0.048367175,-0.144300066,-0.047064777,-0.018803061,-0.082382892,0.024534206,-0.076988636,-0.038580801,-0.081993401,-0.081993401,-0.129937958,-0.082238611,-0.054295811,0.001030308,0.001030308,0.0221167,-0.085570421,-0.035869841,-0.120528594,-0.027019621,-0.108463691,-0.108463691,-0.14209415,-0.002513221,-0.086282279,-0.0572041,-0.179110138,-0.064322565,-0.021138566,-0.063819892,-0.115692169,-0.003532607,-0.048237444,-0.045399624,-0.045399624,-0.0524601,-0.082807468,-0.035109573,-0.085106383,-0.086352776,-0.086352776,-0.089882315,-0.054825974,-0.090493125,-0.125497057,-0.043516806,-0.022993091,-0.063501547,-0.124967633,-0.07067655,-0.161122016,-0.116826512,-0.065242047,-0.056701739,-0.174928666,-0.057648928,-0.012433017,-0.067091339,-0.064438847,-0.009778006,-0.062341461,-0.054882516,-0.066593069,0.021659474,-0.089599044,-0.116680813,0.037639075,-0.01560425,-0.062383045,0.015353271,-0.07133464,-0.046198685,-0.054915181,-0.06965837,0.013450292,-0.119894047,-0.062383045
2014-09-30,-0.005053072,-0.022506782,0.047300894,-0.009061964,0.064895624,0.000910579,0.040824742,-0.024639238,-0.042425565,0.055309877,0.009111071,-0.03125154,-0.075315051,-0.00042782,-0.035664494,0.054084021,0.008134531,-0.026143298,0.086950444,-0.004557621,0.110963835,0.014762005,0.014687004,0.024831422,0.029440947,-0.000397972,-0.046640715,0.035720768,0.060846379,-0.029654556,0.065390896,0.031411416,-0.001595414,0.013790146,0.03336815,0.00599952,0.001118074,0.106820477,0.019823014,0.006424631,0.07549349,0.054497146,-0.014242649,-0.00135103,-0.000808354,0.060157644,0.044193416,-0.004102834,0.017494834,0.010161926,-0.061182055,-0.041755178,-0.01345398,-0.015425591,0.007218713,-0.035518621,0.002969606,-0.016093757,-0.016093757,0.031222303,-0.065458502,0.013389903,-0.011609415,-0.011609415,0.040044438,0.010868869,-0.037265463,0.044818653,0.019489664,0.016201867,0.016201867,-0.000675643,0.008765419,0.038965109,0.011055924,-0.023837233,-0.021376623,0.037199985,-0.038572661,-0.004817009,0.009595842,-0.02983621,-0.026882118,-0.026882118,-0.055962526,-0.014389701,-0.0055784,-0.044785214,-0.007353167,-0.007353167,-0.02677668,0.040046603,0.029650105,0.059476173,0.106722141,-0.020837183,-0.018583901,0.074343857,-0.011392687,0.161468555,-0.001758435,0.006912483,0.045024318,0.002976575,-0.002110482,0.016034473,0.012930794,-0.02290054,0.032956885,0.050023282,0.035219179,-0.034309339,0.002231609,0.001312228,-0.024518632,-0.059087452,-0.015356942,-0.046800018,-0.045721657,0.082104307,-0.006176451,0.011928048,-0.018632562,-0.020773226,0.009108189,-0.046800018
2014-10-31,-0.102927034,-0.143211467,-0.04901358,-0.070110397,-0.056770344,-0.065709956,0.017630745,-0.032500896,-0.029809655,0.005148662,-0.123504946,-0.057246991,-0.056399114,-0.055655177,-0.040782705,0.066386162,-0.057051172,-0.008548662,0.008874027,-0.055450581,-0.024218389,-0.101169566,-0.058413109,-0.063952463,-0.025970522,-0.057487414,-0.123277634,0.01971184,-0.013731902,-0.065219409,-0.008765112,-0.088064869,-0.050423636,-0.081269987,-0.045083624,-0.151344175,-0.087559088,0.01074001,-0.106663414,-0.093735571,-0.048716196,-0.096140152,-0.013696855,-0.11387841,-0.115674858,-0.14473361,-0.092168108,-0.023544684,0.017572843,-0.023127909,-0.070784581,-0.024108071,-0.07900832,-0.003325068,0.001171525,0.014679602,0.020529613,-0.081272802,-0.081272802,-0.035355706,-0.018451341,-0.029383522,0.008119175,0.008119175,-0.011701301,-0.080663806,-0.126752496,-0.13711877,0.065804741,-0.019543087,-0.019543087,-0.069589994,-0.087007663,-0.067209667,-0.08381887,-0.113882948,-0.030137671,-0.062441047,-0.023945663,-0.011861455,-0.065608396,0.022606832,0.023656186,0.023656186,-0.009765625,-0.028210064,-0.067524683,0.052732299,-0.012955616,-0.012955616,-0.024677201,0.019031843,0.012254782,-0.061974249,-0.04139483,0.023255885,-0.093962182,0.00699197,0.037737728,-0.10587421,-0.055551187,-0.046902337,-0.097427751,-0.207054817,0.005102837,-0.049208795,-0.057363098,-0.030101537,0.004018439,-0.047180386,-0.053326677,-0.111036561,0.012850895,-0.024621181,-0.101865447,-0.138365796,0.011566039,0.013715388,-0.116701712,-0.051875262,-0.004513934,-0.029904488,-0.116486435,-0.061873895,-0.073228161,0.013715388
2014-11-30,0.108740076,-0.066866905,-0.017275207,0.190218836,-0.130106082,-0.033688422,-0.086042437,0.00655001,0.058019087,0.012178455,0.023424221,0.006491288,0.113313204,-0.048479734,0.046267087,0.025317843,0.053937245,-0.025398931,-0.01306648,-0.04431792,-0.018382947,0.035449906,-0.010062455,-0.001362378,-0.086216959,-0.013187478,0.086683012,-0.187978182,-0.070221034,0.014910128,-0.019340506,-0.026126823,-0.053017975,0.049169733,-0.092949408,-0.075931267,-0.002721259,-0.001238544,0.005036539,0.023436158,-0.055418719,-0.067530579,-0.071248391,-0.007398191,-0.020876138,-0.031560623,-0.011742489,-0.027344372,-0.061466552,-0.065332114,0.04201276,0.0819195,0.02992992,-0.030251626,-0.127064978,-0.029626368,-0.106683447,0.008362875,0.008362875,-0.013486149,0.000775654,-0.057459438,0.045708055,0.045708055,0.043429133,0.017827308,0.093496842,-0.035632184,-0.038703992,-0.100395175,-0.100395175,0.027250078,-0.05595272,-0.04718352,-0.055083026,-0.032675717,0.031373364,-0.013817972,-0.004026163,-0.025887006,-0.041401476,-0.031046168,-0.05758981,-0.05758981,-0.068980223,-0.108941961,-0.124306021,-0.071702686,-0.001036237,-0.001036237,-0.066937867,-0.085008596,-0.131950318,0.044838946,0.003385018,-0.105825944,0.010899424,-0.03852547,-0.021588946,-0.09794708,-0.031901725,0.019493308,-0.040263069,-0.159899013,-0.093114722,-0.036536479,-0.062880377,-0.028314341,0.085774709,-0.037290207,0.008838196,-0.035629141,-0.063219384,0.004400255,0.060413749,-0.115842791,-0.040757588,-0.009120446,-0.126339058,-0.07453125,0.03870671,-0.003867943,-0.021291356,-0.005025126,-0.037093496,-0.009120446
2014-12-31,0.046348612,-0.08262573,0.076128272,0.099821349,-0.006110054,0.023717941,0.032161874,0.035615138,0.031808812,-0.008737827,-0.011916903,0.089166399,0.069323504,0.093695336,0.061139028,0.144200962,0.106813734,-0.003082466,-0.055928701,0.035665405,0.040558643,-0.001154529,0.066779608,0.010260801,-0.045808891,0.105305164,0.082734708,0.076156144,0.054959429,0.055304725,0.042109004,0.069231811,0.097678143,0.065760495,0.070274118,0.080398355,0.059151939,0.034552936,0.046662872,0.050337183,0.096045198,0.080079289,0.128050247,-0.025605583,-0.072250218,-0.092500019,0.08968795,0.047002496,0.017309578,0.026239918,0.088562847,0.136539597,0.016584407,0.061457726,0.061425643,0.037337136,0.041306405,0.073123787,0.073123787,0.075906236,0.137138689,-0.012175665,0.065153641,0.065153641,0.025730967,0.0787247,-0.031467812,0.010429082,0.120743769,0.051531543,0.051531543,0.091910464,0.055540715,0.057526578,0.108412591,0.200650009,0.070459307,0.086859292,0.053621759,0.080476864,0.115442434,0.070043838,0.052005695,0.052005695,-0.016490123,-0.063919968,0.107660903,-0.029699739,-0.012856379,-0.012856379,0.120454297,0.08404908,-0.161089846,0.013954575,0.069609086,0.087404865,0.076737234,0.025757178,-0.036631304,0.029180113,0.131404817,0.095394247,-0.006595245,0.145911474,-0.031448059,-0.00280648,0.002231802,0.09843835,0.077495109,0.097189515,0.064200168,0.05478465,0.078616089,0.069092368,-0.01749878,-0.029174623,0.043477749,0.131578331,-0.023841962,0.007344251,0.008034923,0.045340446,-0.028387227,0.044823232,-0.036587511,0.131578331
2015-01-31,-0.123357685,-0.066639147,-0.012324367,-0.00534687,-0.027861077,-0.052532553,-0.084399505,-0.035598706,-0.052461953,-0.049724057,0.005339905,0.00706963,-0.018642001,-0.126419175,-0.0548382,-0.00742713,-0.01400528,-0.062301731,-0.059036804,0.12352301,-0.039724978,0.053525385,-0.018719929,-0.041560121,-0.061810313,-0.015683443,-0.033394001,-0.063825118,-0.028903489,-0.064532793,-0.056498018,-0.026654735,-0.017647791,-0.00127312,0.010267314,-0.02106745,-0.061642359,-0.002066698,-0.040107789,-0.10078754,-0.018536875,-0.071925708,-0.023926865,0.012669847,-0.035719003,0.051326267,-0.017983326,-0.071501157,-0.134214232,-0.057526046,-0.084180587,-0.018358157,-0.083311449,-0.054768183,-0.065151177,-0.029619446,-0.059920065,-0.051702433,-0.051702433,-0.011790293,-0.046427712,-0.04649779,-0.055777919,-0.055777919,-0.007091873,-0.009616591,-0.034170031,0.086110292,-0.048916391,-0.150179078,-0.150179078,-0.006385932,-0.005644744,-0.036393094,-0.031528378,-0.057211715,0.024035711,-0.027058675,-0.018141387,0.009132451,-0.078324635,-0.04532957,-0.021279449,-0.021279449,-0.065552774,-0.101966529,-0.06129501,-0.038232986,-0.035632404,-0.035632404,-0.069635628,-0.015527731,-0.068307575,-0.034895773,-0.097956159,-0.032973386,-0.069317971,-0.176028844,-0.021256115,-0.085254052,-0.031502607,0.038225609,-0.056545113,-0.002298951,-0.095574581,-0.104607236,-0.124674965,-0.095428571,-0.034099603,-0.033811345,-0.031327411,0.015899749,-0.046528976,-0.010056932,-0.026669315,-0.152114523,-0.036163327,-0.026823968,-0.153823148,-0.026816392,-0.047762505,-0.069825904,-0.066545076,-0.096072508,-0.034873106,-0.026823968
2015-02-28,-0.055535426,-0.022555368,-0.03245214,-0.073081111,0.031592806,-0.024037448,-0.074374577,-0.035389003,0.000458762,-0.040445118,0.025612575,0.052772168,0.055784348,-0.027643115,-0.022780413,0.128570756,-0.01921666,0.117893925,-0.072119229,-0.07818446,0.077879721,0.047683349,0.030830626,-0.011346433,0.036176189,0.061227961,0.001349281,0.016825743,0.01598915,0.021593073,-0.030110004,-0.00697331,0.054320071,0.015731918,0.014544735,0.09881329,0.056139827,-0.013233652,0.130081301,0.039328769,0.021916978,0.001534438,0.01162716,-0.025620073,-0.005093611,-0.042117592,0.043187282,0.003249678,-0.035527534,-0.101900318,0.060838529,0.033462715,0.061487723,-0.043005753,-0.016211062,0.035288814,-0.021224472,0.083978308,0.083978308,0.000347504,0.0900185,0.038602122,0.09217818,0.09217818,-0.007350562,0.074432529,-0.008376505,0.047244094,0.050005565,-0.085147803,-0.085147803,0.088580477,-0.059844193,-0.024786752,-0.002947116,-0.010360903,0.003094746,0.007738921,0.01887545,0.081787573,0.06712588,0.021218566,-0.007633953,-0.007633953,0.00485951,-0.025123579,-0.010005097,-0.03742131,0.072412085,0.072412085,0.099861393,0.170085869,-0.035509176,-0.016945107,0.064304235,-0.041632793,-0.12552693,0.064004971,-0.045069035,-0.044192724,0.088455843,-0.031900728,-0.020939173,0.139735901,-0.088608608,-0.054416371,-0.037267326,0.018407606,0.046195708,-0.023548865,-0.003670554,0.113753087,0.011816863,0.038740461,0.08138388,-0.149503802,-0.052893277,-0.00276484,-0.157163054,0.09561124,-0.030648563,0.021419063,0.081449227,-0.049465241,-0.015607264,-0.00276484
2015-03-31,0.17612388,0.084773882,0.12925521,0.079577155,-0.021575482,0.038525759,0.073289506,0.016145889,0.084994233,0.065573282,-0.021328595,0.017668173,0.086664391,0.073768608,0.021704949,-0.040448689,0.066536395,0.035894194,0.181070281,-0.046010658,0.067832146,0.022192686,0.027516311,-0.054047908,-0.009069983,0.014475872,0.103278065,0.039011315,0.065176695,0.027858821,0.131468629,0.017934879,0.085196286,0.134672248,0.033314067,-0.046505673,0.005775663,0.057146932,0.059236666,0.041720722,0.069776636,0.04555263,0.115328931,0.106795774,0.035588291,0.144015086,0.084042634,0.139845763,0.137305767,0.098723724,0.229572665,0.028680362,-0.001270422,-0.032732131,0.010662359,0.051315544,0.10330546,0.08026215,0.08026215,0.030222325,0.059980714,-0.000257511,0.019207801,0.019207801,0.120855067,0.045761462,0.130295322,0.056520612,0.060778059,-0.024360759,-0.024360759,0.061521349,0.068043785,0.03060537,0.042473685,-0.119936111,0.06949391,0.007184712,0.013184349,0.073320718,-0.011492554,-0.023186971,0.133982952,0.133982952,0.035774072,0.080469532,0.031157638,0.11759719,0.056376624,0.056376624,0.013921046,0.107051105,-0.024602801,0.100449138,0.030292406,0.064688408,0.042197814,0.182508395,0.068050441,0.030682235,0.094411192,0.106258428,0.030678073,0.026926877,0.159610677,0.038532086,0.065758483,0.061244199,0.053853245,0.080192545,0.102047816,0.069554175,0.055398048,0.110685223,0.012794786,0.172298833,0.057663088,0.18044744,0.158652502,0.114514016,0.080165907,-0.008806571,0.049383991,0.036568214,0.053906025,0.18044744
2015-04-30,-0.025086736,-0.006283355,0.020106657,-0.096151231,-0.068730863,-0.044002226,-0.030172414,0.03936043,0.086600896,-0.069530432,0.02169843,0.079266624,0.034919786,-0.073154467,-0.028905022,0.019903524,-0.053162375,-0.034354603,0.063088762,-0.022423289,-0.010559675,-0.090626108,-0.019049152,0.057793092,-0.043475195,0.015495359,-0.019314898,0.033582074,0.018059431,-0.022876368,0.046312496,-0.006608292,-0.050009101,-0.047500894,-0.04443598,0.045503643,-0.043279603,-0.013756878,-0.024456629,-0.009510062,-0.027993348,0.000237343,0.016727206,-0.019477749,-0.065905579,0.08037708,-0.05776224,-0.050584546,0.057547557,0.04306547,-0.061229566,-0.11556121,0.02132147,-0.083563536,-0.12036445,0.028694829,0.07123165,-0.024131561,-0.024131561,-0.077666629,-0.016812227,-0.000944449,0.027852836,0.027852836,0.014459634,0.013054389,-0.040129877,0.031165644,0.071794546,-0.062352201,-0.062352201,-0.002740609,0.021781775,-0.017437017,0.00076705,-0.039488423,0.067684886,0.037184335,0.044100697,-0.057308776,-0.073969885,-0.032752407,0.044459733,0.044459733,0.003471807,-0.055329383,-0.022911774,0.012895535,-0.032819377,-0.032819377,0.016634871,0.007988166,-0.005669342,0.013457614,-0.014562806,-0.044274208,-0.009091054,0.045293658,0.031007008,0.089206671,0.06416626,-0.007773454,-0.04177297,0.101784941,0.041824008,-0.062250258,-0.022877075,-0.072359221,-0.076000491,-0.088472618,-0.00698704,0.049508034,-0.021856923,-0.090027663,0.010620788,-0.133790072,-0.03022623,0.015085818,-0.131740861,-0.099527515,-0.031348357,-0.070241842,-0.022677336,-0.002713704,-0.015681984,0.015085818
2015-05-31,0.129999696,0.189767902,0.05375564,-0.110818537,0.004168022,0.05983427,0.046315789,0.057947043,-0.009900484,-0.10169267,0.028892147,0.047456051,-0.035427324,0.011200625,0.220243222,0.043035494,-0.019025003,0.038678794,0.028767551,0.136579477,0.046558457,0.176567442,0.013687867,0.020908774,0.090778792,0.038019591,0.099741636,0.02377864,-0.008742108,0.070918952,0.087679263,0.028206327,0.184949766,0.012280508,0.016476393,0.121151409,-0.033396823,0.057786528,0.001293923,-0.018871267,0.119190191,0.022954946,0.080580132,0.079400229,-0.004322997,0.01250839,0.092524738,0.162863191,0.021492505,0.032409323,0.177442556,0.02752064,0.049916107,0.052476536,0.055969471,0.05636395,-0.082145469,-0.047635494,-0.047635494,0.055447234,0.009031016,0.042841183,0.008344175,0.008344175,0.00860127,0.01974673,0.019320982,-0.006901475,-0.038709623,0.007090898,0.007090898,0.029865826,0.049143905,0.004218308,-0.002451485,-0.0053069,-0.024714573,-0.020667628,-0.057536223,0.075695992,0.095647261,-0.011649881,-0.017403137,-0.017403137,0.017716535,0.103578037,0.055906734,0.018187654,0.016333665,0.016333665,0.063929602,0.05145656,0.093320769,0.081904762,0.034800875,0.010312154,0.033260102,0.063588936,-0.0044335,0.020662591,-0.004148607,0.019284943,0.064645532,0.134345825,-0.020980658,0.079584086,0.09585727,0.070669729,0.031012062,0.022051891,0.025132182,-0.051493908,-0.105500507,0.021640982,0.179461021,0.168631548,0.07008057,0.034315209,0.221203279,-0.014853682,-0.032557837,0.071991772,0.159069174,0.03877551,-0.014171916,0.034315209
2015-06-30,-0.006379371,-0.129765572,0.021588268,-0.046112192,0.010415381,-0.039651181,-0.033087413,0.017673312,-0.092618238,0.097684899,-0.035591141,-0.0160837,-0.020570648,-0.049804996,-0.002258611,-0.057763798,-0.035520331,0.009162135,-0.032815722,-0.024500779,-0.033870265,0.033181115,-0.002092823,-0.047164631,-0.078729169,0.005003646,-0.065902329,-0.010365462,0.02646247,-0.025405273,-0.065255923,-0.000568354,-0.018665767,0.011964736,-0.008867785,-0.016444438,-0.060137758,0.003404872,-0.088614612,-0.000920354,0.01537155,0.00957097,-0.017194383,-0.029491213,-0.087648299,-0.02783448,-0.052827595,0.00773519,-0.057852897,-0.031408629,-0.001382437,-0.041514487,-0.050794431,-0.027078045,-0.041300981,-0.014319159,-0.054122565,-0.046801336,-0.046801336,-0.073817496,-0.050986721,0.027566031,0.063518503,0.063518503,0.017664975,-0.010958119,-0.000192849,0.103522646,-0.009240482,-0.079594844,-0.079594844,-0.036808853,-0.015970352,-0.038187168,-0.008233553,-0.004467035,-0.017622131,-0.053851827,-0.069693924,-0.001776029,0.005431398,0.003227055,0.078826635,0.078826635,0.010902057,-0.048425033,-0.021347147,0.011978565,0.035226093,0.035226093,-0.085061464,0.023623009,-0.06029897,-0.040995976,-0.029235851,-0.028260814,0.043725079,-0.030263767,-0.043351913,-0.002899298,-0.045899397,-0.037356127,0.01177059,-0.061438492,-0.029717094,-0.014807174,-0.086436887,-0.063196749,0.012152045,-0.006753563,-0.009979981,0.002004204,0.022189659,-0.07240079,-0.060901644,-0.076873962,-0.024321343,-0.068332387,-0.077938332,-0.016111082,0.007859206,-0.040773905,-0.009481211,-0.063523248,0.009771681,-0.068332387
2015-07-31,0.032101642,-0.022686992,0.028560267,0.041334043,0.029870348,-0.007039901,-0.026127168,0.024120717,-0.061927127,-0.045377194,0.053049879,-0.004141324,-0.008019581,-0.058285725,0.03803056,-0.012833297,-0.024154748,-0.017153191,0.031169646,0.011033682,-0.025008128,0.044662271,0.004029937,0.018098843,-0.014537035,-0.056048038,-0.031554708,0.01470162,0.022103442,-0.046006571,-0.015479277,0.042072639,-0.011211887,0.009098707,0.010255332,-0.010186915,0.052252409,-0.000438371,0.004237578,-0.068629566,-0.013382402,0.030089008,0.052696518,-0.008932723,-0.020670747,-0.02368339,-0.036156773,-0.040198777,0.037246619,0.028427604,0.042947057,0.014797409,-0.042582124,-0.065564996,-0.068838629,0.050320371,0.050973529,0.015974425,0.015974425,-0.013421982,0.011170377,-0.001162884,0.023274591,0.023274591,-0.028511572,0.056032342,0.03696937,-0.038002172,-0.03327519,-0.071308751,-0.071308751,-4.07415e-05,-0.039975763,-0.029480915,-0.00955895,-0.067924838,0.054564941,0.020344533,-0.017855993,0.017977499,-0.000885911,-0.031410173,0.038652149,0.038652149,-0.009566881,0.005002602,-0.010549257,0.04298619,0.053046143,0.053046143,-0.010142536,-0.020052496,-0.060916292,0.059952793,-0.006282014,-0.044119688,0.013069552,-0.003454858,-0.002952168,-0.085593811,0.16720105,-0.030972205,-0.014632699,-0.057823241,0.01537311,-0.077554979,-0.027534418,0.025907313,0.044086877,-0.008281496,-0.027602076,-0.054551664,-0.055003755,-0.008035445,-0.010947245,-0.054364366,0.050478135,0.037198478,-0.049234946,0.033503905,0.009464143,-0.020003334,-0.072995367,0.013986014,-0.055922583,0.037198478
2015-08-31,0.044725583,-0.039391393,0.039751131,0.140715503,0.062026424,0.011369768,0.05982906,0.062716358,0.124539068,0.010504351,-0.013280344,-0.077777168,0.046721436,-0.009787079,0.081425144,0.097588827,0.034541971,-0.026262476,0.04117504,-0.011344055,0.10958158,-0.088712979,0.022517111,0.018067773,0.012233414,0.072850649,-0.013978022,0.086862737,0.042067202,0.050636859,0.019122676,-0.026085296,0.082655287,0.04645,-0.027154622,-0.071529801,0.053057267,0.072044214,0.02993498,0.004394531,0.073329942,0.029995636,0.049407451,0.102404363,-0.019137321,0.056126721,-0.006254561,0.030493144,0.035055689,0.062977739,-0.1386458,0.068026785,0.029711542,0.042457221,0.075566265,0.098343413,0.111323897,-0.100073437,-0.100073437,0.046078679,0.077214174,0.037335903,0.099627749,0.099627749,0.01334949,0.084155376,0.101808312,-0.119638826,-0.00983181,-0.023607634,-0.023607634,-0.042169166,0.014750691,0.05697246,-0.034432067,0.048044782,0.08130923,0.045655212,0.031036718,0.060648866,0.045328178,0.06457864,0.043339316,0.043339316,0.033602623,-0.019016463,0.026802406,-0.020806371,0.045967632,0.045967632,0.079367655,0.145005174,-0.06261839,0.065172209,0.09093009,0.085378205,-0.026101792,0.077975062,0.040584217,0.000432845,0.041569734,0.109958076,-0.01859594,0.153547455,0.030799618,-0.007636886,-0.05931538,0.076584712,-0.067290556,0.019678519,0.01419791,-0.14225121,0.007386271,0.032001921,-0.072682393,-0.094938561,-0.069377491,0.036327374,-0.119922128,-0.014306562,-0.010893965,0.064977037,-0.091607025,0.033103448,0.024640252,0.036327374
2015-09-30,-0.036153054,-0.025477636,-0.069964476,-0.05630227,-0.047865181,-0.074839433,-0.072132616,-0.021636634,-0.106816844,-0.121705786,-0.120976257,-0.097016147,-0.114562826,-0.089122849,-0.050465075,-0.10727862,-0.091290608,-0.070051537,-0.163444126,-0.006608569,0.000273772,-0.077879287,-0.097791644,-0.107399393,-0.07761196,-0.120012922,0.01916409,-0.105459143,-0.08650625,-0.11370697,-0.157304021,-0.082312125,-0.112168484,-0.135543982,-0.031702682,-0.032983559,-0.15811961,-0.097364583,-0.055216731,-0.114337534,-0.025195482,-0.057867581,-0.077896043,-0.028346421,-0.172369011,0.054604844,-0.06904692,-0.103357151,-0.042959128,-0.0591046,-0.129264622,-0.078811672,-0.032276286,-0.09581044,-0.110224931,-0.118266699,-0.179338053,-0.106473125,-0.106473125,-0.121758737,-0.106099855,-0.098649329,-0.025229409,-0.025229409,-0.103321781,-0.052556099,-0.049210993,-0.042820513,-0.09444119,-0.295185145,-0.295185145,-0.126759964,-0.084375788,-0.093972156,-0.166655634,-0.11653619,-0.085328101,-0.062810906,-0.011042035,-0.038660622,-0.060850543,-0.077851999,-0.082108219,-0.082108219,-0.074705483,-0.074397514,-0.016963207,-0.057950386,-0.116889871,-0.116889871,-0.013497998,-0.096040649,0.0359214,-0.044088269,-0.059836428,-0.09873217,-0.103383867,-0.116506752,-0.204280657,0.00840041,-0.114182078,-0.071138743,-0.075827284,-0.092503,-0.117430701,-0.0787044,-0.174960203,-0.109741566,-0.069084855,-0.055920447,-0.090327859,-0.05942369,-0.099494461,-0.093152767,-0.104949213,-0.135445289,-0.04894453,-0.140473572,-0.131986433,-0.084758757,-0.041586009,-0.055063089,-0.063030387,-0.093457944,-0.075028857,-0.140473572
2015-10-31,-0.019679908,-0.024496242,-0.034782882,0.040512739,0.048494145,-0.009086786,-0.096330275,-0.019508273,-0.003875447,0.089775656,-0.014227606,-0.121596677,-0.076646787,-0.090082932,0.035068624,-0.052218736,-0.001012993,-0.024240558,-0.130647301,0.018787923,0.000292573,0.038208543,-0.012389071,-0.091988081,0.009955254,0.015109249,-0.052855679,-0.020913809,-0.007591985,0.023182258,-0.119982608,-0.076190835,-0.020570455,0.033472988,0.031822966,-0.045344144,-0.017592648,0.023331302,0.025075023,-0.10904216,0.064414195,-0.044012712,0.005859517,-0.001827716,-0.130630886,-0.015478062,-0.029713371,0.078158227,-0.060307974,-0.057487639,-0.100794337,-0.038737994,-0.032321121,-0.107254083,-0.180884278,0.030192778,-0.076209388,-0.020835853,-0.020835853,0.018246837,0.020523203,0.033533705,-0.055809098,-0.055809098,0.031959858,0.003739649,0.034081595,0.036163943,-0.063325839,-0.252271144,-0.252271144,-0.07496712,-0.028554195,-0.089351474,-0.171910461,0.131010062,0.02003712,-0.003274835,0.009429447,-0.085993888,0.023741452,0.006318166,-0.016805707,-0.016805707,-0.010895513,-0.002099506,0.04423091,-0.077487589,-0.013250883,-0.013250883,0.035027677,-0.059419584,-0.060167029,-0.049718118,0.036564669,-0.067399531,-0.076483041,-0.055185729,-0.065968625,0.052964716,-0.031261851,-0.00744834,0.066782211,-0.004782222,-0.054048335,-0.010694558,-0.126645251,-0.132990166,0.023676904,-0.046645768,-0.019230983,0.000332583,0.017578436,0.020082451,-0.100141263,-0.16171247,-0.063622039,-0.026069051,-0.176010873,-0.010485572,-0.018874495,0.038411156,-0.083569484,-0.053019146,-0.027454243,-0.026069051
